cell,regime,concentration,contention,floor_regime,policy,n_seeds,completion_mean,tasks_per_run_mean,diff_vs_equal,diff_vs_equal_tasks,diff_vs_equal_ci_lo,diff_vs_equal_ci_hi,diff_vs_equal_ci_lo_tasks,diff_vs_equal_ci_hi_tasks,diff_vs_drf,diff_vs_drf_tasks,diff_vs_drf_ci_lo,diff_vs_drf_ci_hi,capacity_utilization,alloc_distance_from_equal,latency_median_ms,latency_p95_ms,agent_completion_mean,agent_completion_min,agent_completion_p5,frac_zero_completion,frac_worse_than_equal
dirichlet_0.1__high,dirichlet_0.1,0.1,high,unit,joint_linear,30,0.0763888888888889,3.666666666666667,-0.40972222222222227,-19.666666666666668,-0.44444444444444453,-0.3784722222222222,-21.333333333333336,-18.166666666666664,-0.44236111111111115,-21.233333333333334,-0.47361111111111115,-0.4090277777777779,0.12188399792432797,0.8302338830573918,701.0,771.65,0.0763888888888889,0.0,0.0,0.6055555555555555,0.9611111111111111
dirichlet_0.1__high,dirichlet_0.1,0.1,high,unit,joint_cobb_douglas,30,0.5555555555555556,26.666666666666668,0.06944444444444445,3.3333333333333335,0.052760416666666664,0.08611111111111111,2.5324999999999998,4.133333333333333,0.03680555555555555,1.7666666666666664,0.019444444444444448,0.05347222222222223,0.8922056482358657,0.08268425286269762,678.0,741.1,0.5555555555555556,0.125,0.25,0.0,0.08333333333333333
dirichlet_0.1__high,dirichlet_0.1,0.1,high,unit,joint_ces,30,0.4798611111111111,23.033333333333335,-0.006249999999999989,-0.2999999999999995,-0.02291666666666666,0.011822916666666593,-1.0999999999999996,0.5674999999999965,-0.03888888888888889,-1.8666666666666667,-0.05902777777777777,-0.019444444444444438,0.7606226401738995,0.14613832374351723,690.0,777.1,0.4798611111111111,0.0,0.125,0.027777777777777776,0.2777777777777778
dirichlet_0.1__high,dirichlet_0.1,0.1,high,unit,joint_leontief,30,0.5527777777777778,26.533333333333335,0.06666666666666667,3.2,0.05138888888888889,0.0826388888888889,2.466666666666667,3.9666666666666672,0.034027777777777775,1.6333333333333333,0.01944444444444444,0.04999999999999998,0.9151885386837436,0.14168826489997613,709.0,775.2499999999999,0.5527777777777778,0.25,0.25,0.0,0.05555555555555555
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,equal,30,0.7083333333333334,34.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013888888888888885,-0.6666666666666665,-0.03333333333333332,0.005555555555555558,0.8839457514827413,0.0,0.0,0.0,0.7083333333333334,0.375,0.375,0.0,0.0
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,drf,30,0.7222222222222221,34.66666666666666,0.013888888888888885,0.6666666666666665,-0.006250000000000004,0.032638888888888884,-0.30000000000000016,1.5666666666666664,0.0,0.0,0.0,0.0,0.9073496566690765,0.18884459880077029,0.0,0.0,0.7222222222222222,0.0,0.375,0.005555555555555556,0.16111111111111112
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,decomposed_cobb_douglas,30,0.7618055555555555,36.56666666666666,0.053472222222222206,2.566666666666666,0.03958333333333332,0.06736111111111107,1.8999999999999992,3.233333333333331,0.03958333333333332,1.8999999999999992,0.022222222222222213,0.05625,0.9379955161652942,0.0640020870599334,0.0,0.0,0.7618055555555555,0.25,0.375,0.0,0.05
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,joint_linear,30,0.13749999999999998,6.6,-0.5708333333333333,-27.4,-0.6111284722222222,-0.5263888888888889,-29.33416666666667,-25.266666666666666,-0.5847222222222223,-28.06666666666667,-0.6382118055555556,-0.5312500000000001,0.15669481586928222,0.6417605981177016,661.5,737.8,0.1375,0.0,0.0,0.49444444444444446,0.9777777777777777
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,joint_cobb_douglas,30,0.7618055555555555,36.56666666666666,0.053472222222222206,2.566666666666666,0.03958333333333332,0.06805555555555551,1.8999999999999992,3.2666666666666644,0.03958333333333332,1.8999999999999992,0.02291666666666665,0.056944444444444436,0.9379955161652942,0.06404726347497118,657.5,762.75,0.7618055555555555,0.25,0.375,0.0,0.05
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,joint_ces,30,0.6812500000000001,32.7,-0.02708333333333334,-1.3000000000000003,-0.05,-0.0062326388888889845,-2.4000000000000004,-0.29916666666667124,-0.040972222222222236,-1.9666666666666672,-0.06460069444444448,-0.017343750000000088,0.8381316598061382,0.10874452539486164,680.0,760.1999999999998,0.68125,0.125,0.375,0.0,0.22777777777777777
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,unit,joint_leontief,30,0.7701388888888889,36.96666666666667,0.06180555555555554,2.966666666666666,0.04930555555555553,0.07501736111111101,2.3666666666666654,3.6008333333333287,0.04791666666666665,2.299999999999999,0.03263888888888888,0.06388888888888887,0.9462710398152184,0.13448698629780434,673.0,762.55,0.7701388888888889,0.375,0.375,0.0,0.03888888888888889
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,equal,30,0.4743055555555556,22.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.043055555555555576,-2.0666666666666678,-0.06041666666666667,-0.028472222222222218,0.8555979544489174,0.0,0.0,0.0,0.47430555555555554,0.25,0.25,0.0,0.0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,drf,30,0.5173611111111113,24.833333333333343,0.043055555555555576,2.0666666666666678,0.029166666666666667,0.05833333333333334,1.4,2.8000000000000003,0.0,0.0,0.0,0.0,0.8836721724853527,0.20451063762446728,0.0,0.0,0.5173611111111112,0.125,0.25,0.0,0.19444444444444445
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,decomposed_cobb_douglas,30,0.5409722222222222,25.966666666666665,0.06666666666666667,3.2,0.05069444444444445,0.08263888888888887,2.4333333333333336,3.966666666666666,0.023611111111111097,1.1333333333333326,0.009027777777777768,0.03680555555555554,0.8966587245931236,0.08216372134545358,0.0,0.0,0.5409722222222222,0.125,0.25,0.0,0.07222222222222222
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,joint_linear,30,0.03680555555555556,1.7666666666666666,-0.4374999999999999,-20.999999999999993,-0.46319444444444446,-0.4111111111111111,-22.233333333333334,-19.733333333333334,-0.4805555555555557,-23.066666666666674,-0.5027777777777778,-0.45833333333333326,0.0515450139402872,0.9181246892248247,665.0,715.5,0.03680555555555556,0.0,0.0,0.7722222222222223,0.9888888888888889
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,joint_cobb_douglas,30,0.5423611111111111,26.03333333333333,0.06805555555555554,3.2666666666666657,0.05277777777777777,0.08263888888888889,2.533333333333333,3.966666666666667,0.024999999999999984,1.1999999999999993,0.01249999999999998,0.03819444444444442,0.8982221464220321,0.08216327155145922,651.0,736.1499999999999,0.5423611111111111,0.125,0.25,0.0,0.06666666666666667
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,joint_ces,30,0.5243055555555556,25.166666666666668,0.05,2.4000000000000004,0.03331597222222221,0.06736111111111112,1.5991666666666662,3.233333333333334,0.006944444444444444,0.3333333333333333,-0.006267361111111117,0.019461805555555465,0.8410858855685248,0.14436408083135008,674.5,725.7499999999999,0.5243055555555556,0.125,0.25,0.0,0.14444444444444443
dirichlet_0.3__high,dirichlet_0.3,0.3,high,unit,joint_leontief,30,0.5361111111111111,25.733333333333334,0.06180555555555555,2.9666666666666663,0.04513888888888888,0.07847222222222223,2.166666666666666,3.7666666666666675,0.018749999999999996,0.8999999999999998,0.0069444444444444345,0.029166666666666667,0.9027220914388141,0.13414832446450634,665.5,774.4999999999999,0.5361111111111111,0.25,0.25,0.0,0.07222222222222222
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,equal,30,0.6881944444444444,33.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.05138888888888889,-2.466666666666667,-0.06805555555555556,-0.03333333333333335,0.8901880231503194,0.0,0.0,0.0,0.6881944444444444,0.375,0.375,0.0,0.0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,drf,30,0.7395833333333334,35.5,0.05138888888888889,2.466666666666667,0.032638888888888905,0.06805555555555556,1.5666666666666673,3.266666666666667,0.0,0.0,0.0,0.0,0.9171609826562209,0.19996836577490554,0.0,0.0,0.7395833333333334,0.25,0.375,0.0,0.18888888888888888
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,decomposed_cobb_douglas,30,0.7673611111111112,36.833333333333336,0.07916666666666666,3.8,0.060399305555555546,0.09861111111111114,2.899166666666666,4.733333333333334,0.027777777777777773,1.333333333333333,0.013194444444444446,0.04166666666666668,0.9378858187290883,0.06309526253927068,0.0,0.0,0.7673611111111112,0.375,0.5,0.0,0.03333333333333333
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,joint_linear,30,0.08888888888888889,4.266666666666667,-0.5993055555555556,-28.766666666666673,-0.6256944444444444,-0.5722222222222223,-30.03333333333333,-27.46666666666667,-0.6506944444444446,-31.23333333333334,-0.6722222222222222,-0.628454861111111,0.08841800190109746,0.7063823476705926,639.0,699.7499999999999,0.08888888888888889,0.0,0.0,0.5055555555555555,0.9888888888888889
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,joint_cobb_douglas,30,0.7673611111111112,36.833333333333336,0.07916666666666666,3.8,0.06041666666666667,0.09930555555555554,2.9,4.766666666666666,0.027777777777777773,1.333333333333333,0.013194444444444437,0.04237847222222215,0.9378858187290883,0.0631625103170362,638.5,673.6999999999999,0.7673611111111112,0.375,0.5,0.0,0.03333333333333333
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,joint_ces,30,0.7236111111111111,34.733333333333334,0.035416666666666666,1.7,0.013888888888888895,0.055555555555555566,0.666666666666667,2.666666666666667,-0.015972222222222228,-0.7666666666666669,-0.03194444444444445,0.0,0.8751362810819067,0.11026275696580973,640.5,689.5999999999999,0.7236111111111111,0.125,0.49375000000000013,0.0,0.15
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,unit,joint_leontief,30,0.7694444444444445,36.93333333333334,0.08125,3.9000000000000004,0.06319444444444446,0.09930555555555556,3.033333333333334,4.7666666666666675,0.029861111111111106,1.4333333333333331,0.01944444444444443,0.03958333333333333,0.9432509348798628,0.13436819968316183,643.0,685.1,0.7694444444444445,0.375,0.5,0.0,0.05555555555555555
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,equal,30,0.4881944444444445,23.433333333333337,0.0,0.0,0.0,0.0,0.0,0.0,-0.024305555555555556,-1.1666666666666667,-0.035416666666666666,-0.012500000000000008,0.8645002643047343,0.0,0.0,0.0,0.48819444444444443,0.25,0.25,0.0,0.0
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,drf,30,0.5125,24.599999999999998,0.024305555555555556,1.1666666666666667,0.012500000000000004,0.03543402777777768,0.6000000000000002,1.7008333333333288,0.0,0.0,0.0,0.0,0.8926634300972618,0.1651042924660158,0.0,0.0,0.5125,0.125,0.25,0.0,0.20555555555555555
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,decomposed_cobb_douglas,30,0.5312499999999999,25.499999999999993,0.043055555555555534,2.0666666666666655,0.0298611111111111,0.056249999999999994,1.4333333333333327,2.6999999999999997,0.01874999999999999,0.8999999999999995,0.006249999999999994,0.031944444444444435,0.9024397803297309,0.06929035821446498,0.0,0.0,0.53125,0.25,0.25,0.0,0.12222222222222222
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,joint_linear,30,0.04652777777777777,2.233333333333333,-0.4416666666666667,-21.200000000000003,-0.45972222222222225,-0.4236111111111112,-22.06666666666667,-20.33333333333334,-0.4659722222222223,-22.36666666666667,-0.4833333333333332,-0.44930555555555557,0.05432758623039832,0.9363974795052782,631.0,675.65,0.04652777777777778,0.0,0.0,0.7444444444444445,0.9777777777777777
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,joint_cobb_douglas,30,0.5319444444444444,25.53333333333333,0.04374999999999998,2.099999999999999,0.030555555555555544,0.05694444444444442,1.4666666666666661,2.7333333333333325,0.019444444444444434,0.9333333333333329,0.006249999999999983,0.03194444444444443,0.9031366444412292,0.06922488207975873,626.5,672.5,0.5319444444444444,0.25,0.25,0.0,0.12222222222222222
