seed,policy,schedule_hash,admissions,entrants_offered,mean_waiting_time,protected_agent_epochs,active_floor_epochs,infeasible_floor_epochs,discrete_floor_violations,floor_shortfall_total,scaled_floor_shortfall_total,mean_floor_shortfall,lease_expiries,mean_churn_frac,mean_incumbent_utility_change,worst_incumbent_loss,shortfall_epochs,mean_shortfall_scale,noop_events,capacity_violations
2703432709,leases_shortfall,4d5249b9eae4257d,5,5,2.4,524,98,6,30,2.8645141090653823,1.0274345034644483,0.09548380363551275,50,0.07598473282442747,0.07061141171902678,-42.86486486486486,6,0.9999723434448242,4,0
1512409337,reoptimize,404c640c6fb90a69,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07578982244211425,0.0066507928606587665,-21.615384615384606,0,1.0,5,0
1512409337,permanent_floors,404c640c6fb90a69,5,5,0.2,540,99,25,148,3620.9052740199304,0.0,24.46557617581034,0,0.0754579519977644,0.20319511591011585,-51.87755102040818,0,1.0,5,0
1512409337,leases,404c640c6fb90a69,5,5,1.2,487,98,0,8,0.8962510897994918,0.0,0.11203138622493647,48,0.07533509896200512,0.22691736562283407,-39.615384615384606,0,1.0,5,0
1512409337,leases_shortfall,404c640c6fb90a69,5,5,1.2,487,98,0,8,0.8962510897994918,0.0,0.11203138622493647,48,0.07533509896200512,0.22691736562283407,-39.615384615384606,0,1.0,5,0
1704428750,reoptimize,87b12951b4e979d4,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06616027783705657,0.308925666215284,-76.96226415094338,0,1.0,8,0
1704428750,permanent_floors,87b12951b4e979d4,5,5,0.0,335,99,1,8,77.90853807995332,0.0,9.738567259994165,0,0.07007132584953316,0.6915444365787827,-76.96226415094338,0,1.0,8,0
1704428750,leases,87b12951b4e979d4,5,5,2.2,296,95,0,6,0.48756692242113786,0.0,0.08126115373685631,28,0.06399567397940961,0.8982508951697211,-76.96226415094338,0,1.0,8,0
1704428750,leases_shortfall,87b12951b4e979d4,5,5,2.2,296,95,0,6,0.48756692242113786,0.0,0.08126115373685631,28,0.06399567397940961,0.8982508951697211,-76.96226415094338,0,1.0,8,0
3993593872,reoptimize,0f945b4573eafd50,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07388107968264919,-0.0853439294614023,-22.604651162790688,0,1.0,3,0
3993593872,permanent_floors,0f945b4573eafd50,5,5,0.4,540,99,26,118,2151.695936359142,0.0,18.234711325077473,0,0.0736991203863401,0.1676886939274714,-38.51162790697674,0,1.0,3,0
3993593872,leases,0f945b4573eafd50,5,5,0.4,494,98,11,95,580.7688830970111,0.0,6.113356664179064,46,0.08488084971829365,0.08669020972570514,-45.20930232558139,0,1.0,3,0
3993593872,leases_shortfall,0f945b4573eafd50,5,5,1.6,488,98,9,84,30.862295575977406,22.9849798945895,0.3674082806663977,46,0.07731348932582117,0.24706148736752265,-53.27777777777777,9,0.9997421370612251,3,0
650537410,reoptimize,45cb1f546e6abd9e,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.058255620583712434,-0.21077648785754316,-44.519999999999996,0,1.0,8,0
650537410,permanent_floors,45cb1f546e6abd9e,5,5,1.0,398,99,10,60,755.6858388177429,0.0,12.594763980295715,0,0.05561114517687624,0.22544023653772324,-44.519999999999996,0,1.0,8,0
650537410,leases,45cb1f546e6abd9e,5,5,2.6,358,96,1,19,50.591109670914115,0.0,2.6626899826796904,32,0.05756370208899831,0.1407067899048367,-76.76923076923075,0,1.0,8,0
650537410,leases_shortfall,45cb1f546e6abd9e,5,5,2.6,358,96,1,19,2.6483280562950284,0.1267618933768091,0.13938568717342256,32,0.05682157315346607,0.1991002193920162,-76.76923076923075,1,0.9997427463531494,8,0
424064925,reoptimize,d0ba75200400e04a,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.071533527696793,0.04684671805348361,-21.48837209302326,0,1.0,4,0
424064925,permanent_floors,d0ba75200400e04a,5,5,0.4,515,99,13,101,767.5724207276846,0.0,7.599726937897867,0,0.06798833819241983,0.1763786192795902,-21.48837209302326,0,1.0,4,0
424064925,leases,d0ba75200400e04a,5,5,1.0,468,96,1,43,48.77459508222516,0.0,1.1342929088889573,44,0.07634402332361517,0.13688924583607737,-30.60402684563758,0,1.0,4,0
424064925,leases_shortfall,d0ba75200400e04a,5,5,1.0,468,96,1,42,3.2492383510004004,0.07849976559790406,0.07736281788096191,44,0.07365014577259475,0.13688924583607737,-30.60402684563758,1,0.9996743202209473,4,0
1645082197,reoptimize,2190ed090eca691a,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0636945210992296,-0.0468999918385776,-32.800000000000026,0,1.0,5,0
1645082197,permanent_floors,2190ed090eca691a,5,5,0.8,480,99,33,155,4378.184402429143,0.0,28.246350983413826,0,0.059008422444521084,0.03777310346714773,-40.19047619047619,0,1.0,5,0
1645082197,leases,2190ed090eca691a,5,5,1.2,436,99,2,46,98.66591196687666,0.0,2.14491112971471,42,0.06849378138055266,0.3151076955648537,-53.52380952380955,0,1.0,5,0
1645082197,leases_shortfall,2190ed090eca691a,5,5,1.2,436,99,2,40,5.090162636079285,0.4085736759006977,0.12725406590198213,42,0.06524591813268941,0.3151076955648537,-53.52380952380955,2,0.9999575614929199,5,0
1535666234,reoptimize,9bb194b882308cdd,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.09110574713779591,0.011747378714968323,-27.5625,0,1.0,2,0
1535666234,permanent_floors,9bb194b882308cdd,5,5,1.4,615,99,59,247,6701.203061575777,0.0,27.130376767513265,0,0.09332290735040033,0.2115856902718111,-27.5625,0,1.0,2,0
1535666234,leases,9bb194b882308cdd,5,5,2.4,558,99,1,49,59.03036602094766,0.0,1.2047013473662789,53,0.0740965301077022,0.1922527427288102,-39.65624999999999,0,1.0,3,0
1535666234,leases_shortfall,9bb194b882308cdd,5,5,2.4,558,99,1,47,4.683986219835461,0.4307132753407785,0.09965928127309491,53,0.07418764628082294,0.1922527427288102,-39.65624999999999,1,0.9998743534088135,3,0
3774111478,reoptimize,4249d99e6c09f8c8,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.05439912758996728,-0.02293516494299281,-46.74712643678163,0,1.0,7,0
3774111478,permanent_floors,4249d99e6c09f8c8,5,5,0.0,446,99,44,153,3483.26143918202,0.0,22.7664146351766,0,0.05558996728462377,0.1649571634685641,-46.74712643678163,0,1.0,7,0
3774111478,leases,4249d99e6c09f8c8,5,5,0.2,406,99,6,31,648.4110615303553,0.0,20.91648585581791,39,0.06959869138495094,0.2977384784000441,-69.54597701149424,0,1.0,7,0
3774111478,leases_shortfall,4249d99e6c09f8c8,5,5,1.0,402,99,6,24,2.8759169447534987,0.44367266249385295,0.11982987269806245,39,0.06250272628135224,0.32297409246940945,-74.63541666666666,6,0.9998770952224731,7,0
2145698309,reoptimize,c8c68a1525066ef1,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.055755324571554514,0.014806463961171237,-39.3807339449541,0,1.0,7,0
2145698309,permanent_floors,c8c68a1525066ef1,5,5,0.0,428,99,35,130,3680.6086747814884,0.0,28.312374421396065,0,0.056380910067779795,0.24743346561072938,-59.516129032258064,0,1.0,7,0
2145698309,leases,c8c68a1525066ef1,5,5,1.4,385,97,0,23,1.48701585565896,0.0,0.06465286328952001,36,0.05746414696644072,0.42509149156545156,-83.85779816513761,0,1.0,7,0
2145698309,leases_shortfall,c8c68a1525066ef1,5,5,1.4,385,97,0,23,1.48701585565896,0.0,0.06465286328952001,36,0.05746414696644072,0.42509149156545156,-83.85779816513761,0,1.0,7,0
364612252,reoptimize,2d5802e4a9dd7051,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.09628086571838419,-0.02593739364030713,-27.955999999999975,0,1.0,5,0
364612252,permanent_floors,2d5802e4a9dd7051,5,5,0.0,487,99,0,59,3.748016050884388,0.0,0.0635256957777015,0,0.09942659570973357,0.389324477095893,-39.42399999999998,0,1.0,5,0
364612252,leases,2d5802e4a9dd7051,5,5,0.0,443,99,2,23,95.62203437084646,0.0,4.157479755254194,44,0.11468477272976144,0.2694061937144711,-67.97938144329896,0,1.0,5,0
364612252,leases_shortfall,2d5802e4a9dd7051,5,5,0.0,443,99,2,21,2.123636106896946,0.25096367398127484,0.10112552889985456,44,0.1055012702167034,0.2694061937144711,-67.97938144329896,2,0.9996716976165771,5,0
4177682252,reoptimize,571602a9c0665f25,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06938361161634454,-0.0012255858563201623,-27.485714285714288,0,1.0,4,0
4177682252,permanent_floors,571602a9c0665f25,5,5,0.0,606,99,30,193,4520.58184320441,0.0,23.42270385080005,0,0.07209074479645358,0.30227769948622535,-49.93288590604027,0,1.0,4,0
4177682252,leases,571602a9c0665f25,5,5,0.0,553,99,4,52,18.99920474558335,0.0,0.36536932203044903,53,0.07353982306588688,0.09879828929050259,-39.060402684563755,0,1.0,4,0
4177682252,leases_shortfall,571602a9c0665f25,5,5,0.0,553,99,4,48,7.655331523996644,1.2438817805648341,0.15948607341659674,53,0.07361850628215358,0.09879828929050259,-40.26845637583892,4,0.9996280670166016,4,0
2194707518,reoptimize,ce19a1973549c257,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06213392549154881,-0.009745314113373182,-29.41509433962264,0,1.0,7,0
2194707518,permanent_floors,ce19a1973549c257,5,5,0.4,513,99,20,173,2167.90093794545,0.0,12.531219294482371,0,0.056047727185619574,0.33818219426639534,-43.799270072992705,0,1.0,7,0
2194707518,leases,ce19a1973549c257,5,5,0.4,469,99,17,76,564.6432522808052,0.0,7.429516477379016,44,0.07683751101912537,0.16403132828826117,-50.27372262773722,0,1.0,7,0
2194707518,leases_shortfall,ce19a1973549c257,5,5,0.4,469,99,17,69,9.679981470327064,4.389915437138384,0.1402895865264792,44,0.07669656203288491,0.16403132828826117,-50.27372262773722,17,0.9997728572172278,7,0
3961925229,reoptimize,c9a41c82d6af2e58,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.061546474704369435,0.01734876411691322,-20.783505154639165,0,1.0,5,0
3961925229,permanent_floors,c9a41c82d6af2e58,5,5,0.0,602,99,33,183,4031.1026953545575,0.0,22.027883581172446,0,0.06353980775033406,0.281012502350856,-45.030927835051536,0,1.0,5,0
3961925229,leases,c9a41c82d6af2e58,5,5,0.2,548,99,1,25,2.9447893996069503,0.0,0.11779157598427802,53,0.06549765076080864,0.27273705545000043,-68.41237113402062,0,1.0,5,0
3961925229,leases_shortfall,c9a41c82d6af2e58,5,5,0.2,548,99,1,23,2.2690691114916923,0.08183698834112363,0.09865517876050836,53,0.06549765076080864,0.27273705545000043,-68.41237113402062,1,0.9998865127563477,5,0
4179181657,reoptimize,f0b4d10a59d7d864,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07406556979423536,0.09017454709450623,-33.829059829059815,0,1.0,5,0
4179181657,permanent_floors,f0b4d10a59d7d864,5,5,0.2,452,99,34,131,2648.0873504273527,0.0,20.21440725517063,0,0.07257924797440501,0.4573640964052753,-40.00854700854701,0,1.0,5,0
4179181657,leases,f0b4d10a59d7d864,5,5,0.8,412,99,1,39,6.060024879811266,0.0,0.155385253328494,38,0.08291103359725265,0.2230061876091778,-39.71323529411765,0,1.0,6,0
4179181657,leases_shortfall,f0b4d10a59d7d864,5,5,0.8,412,99,1,38,5.105934831353267,0.25320433170246304,0.13436670608824386,38,0.0834529055184349,0.22304540329545228,-39.71323529411765,1,0.9997172355651855,6,0
3233069286,reoptimize,e95952c81a157307,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0844023718479452,0.09202209316558431,-77.08333333333331,0,1.0,6,0
3233069286,permanent_floors,e95952c81a157307,5,5,0.0,352,99,29,78,786.4134015595037,0.0,10.082223096916714,0,0.08064834977259422,0.2871043378689719,-77.08333333333331,0,1.0,6,0
3233069286,leases,e95952c81a157307,5,5,1.8,315,96,1,23,44.236614645858495,0.0,1.923331071559065,28,0.08066908031069485,0.9456647331968799,-123.4375,0,1.0,6,0
3233069286,leases_shortfall,e95952c81a157307,5,5,1.8,315,96,1,23,3.8276110444178784,0.20211139143155776,0.1664178714964295,28,0.07877072455583688,0.9456647331968799,-123.4375,1,0.99993896484375,6,0
1120133056,reoptimize,2f49129be8ce7a1d,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07918255812400679,-0.10347514086812809,-35.139830508474574,0,1.0,6,0
1120133056,permanent_floors,2f49129be8ce7a1d,5,5,2.8,461,99,26,121,2949.736661162069,0.0,24.377988935223712,0,0.07813729417891911,0.0376956736175404,-41.74311926605505,0,1.0,6,0
1120133056,leases,2f49129be8ce7a1d,5,5,0.6,432,96,4,21,82.10471295639188,0.0,3.909748236018661,40,0.08469472376907977,0.009695387956468862,-51.20212765957447,0,1.0,6,0
1120133056,leases_shortfall,2f49129be8ce7a1d,5,5,0.6,432,96,4,22,2.872556215605016,0.6484637414661307,0.13057073707295527,40,0.08148371459476783,0.01310394889353581,-51.20212765957447,4,0.9997415542602539,6,0
1062733665,reoptimize,6cb8ab1d6e1a611d,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.08021447212526818,0.0956143535297716,-44.63199999999999,0,1.0,5,0
1062733665,permanent_floors,6cb8ab1d6e1a611d,5,5,0.0,390,99,0,28,2.059785234899536,0.0,0.07356375838926914,0,0.0783965304684748,0.3853218934414316,-44.63199999999999,0,1.0,5,0
1062733665,leases,6cb8ab1d6e1a611d,5,5,1.6,349,99,1,27,12.138417501276251,0.0,0.4495710185657871,33,0.07867197156489163,0.3263192240448166,-89.47986577181209,0,1.0,5,0
1062733665,leases_shortfall,6cb8ab1d6e1a611d,5,5,1.6,349,99,1,25,2.9218298800980307,0.16930471147810522,0.11687319520392123,33,0.07849233084632874,0.3263192240448166,-89.47986577181209,1,0.9997837543487549,5,0
986762951,reoptimize,c0cb82cabd94934b,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0813534644381507,-0.18763624810915333,-66.05072463768116,0,1.0,3,0
986762951,permanent_floors,c0cb82cabd94934b,5,5,0.8,419,99,12,62,1315.9141964115988,0.0,21.22442252276772,0,0.07727262229929605,0.38330280612016704,-66.05072463768116,0,1.0,3,0
986762951,leases,c0cb82cabd94934b,5,5,1.0,383,98,5,55,336.62573240105917,0.0,6.120467861837439,35,0.09563740917173863,0.38756157424635024,-94.5,0,1.0,3,0
986762951,leases_shortfall,c0cb82cabd94934b,5,5,1.0,383,98,5,47,5.941342883406968,1.3292918109065965,0.12641155071078655,35,0.09387419144214597,0.3875615742463501,-94.5,5,0.9994588375091553,3,0
675164026,reoptimize,ab0f2165bb4ef383,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0825246297383702,0.010593985508931127,-60.72043010752691,0,1.0,4,0
675164026,permanent_floors,ab0f2165bb4ef383,5,5,0.0,411,99,0,83,8.399516908212192,0.0,0.10119899889412279,0,0.07841430971488224,0.5652947323757879,-131.99999999999997,0,1.0,4,0
675164026,leases,ab0f2165bb4ef383,5,5,0.0,376,99,8,39,827.8816331619134,0.0,21.227734183638805,35,0.08818407059437598,0.8070357602854008,-71.3768115942029,0,1.0,4,0
675164026,leases_shortfall,ab0f2165bb4ef383,5,5,0.0,376,99,8,48,64.13842917251057,0.5067219162968399,1.3362172744273035,35,0.10052201996476814,0.7492769065411452,-132.94444444444443,8,0.9829994142055511,4,0
3694992105,reoptimize,5b853006d9f8ceba,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0648781512605042,-0.10161036930612667,-30.76923076923076,0,1.0,6,0
3694992105,permanent_floors,5b853006d9f8ceba,5,5,0.0,457,99,19,99,1859.4748737067684,0.0,18.78257448188655,0,0.0643529411764706,-0.059269810200126755,-34.87179487179486,0,1.0,6,0
3694992105,leases,5b853006d9f8ceba,5,5,0.4,416,97,3,23,94.75243633800326,0.0,4.119671145130576,39,0.06762394957983198,0.16848899655449795,-55.96581196581195,0,1.0,6,0
3694992105,leases_shortfall,5b853006d9f8ceba,5,5,0.4,416,97,3,17,3.3042735042733824,0.7020477942930938,0.19436902966314015,39,0.06564915966386559,0.16848899655449795,-55.96581196581195,3,0.9995195865631104,6,0
453806934,reoptimize,6b6c759767336ce5,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06071527777777778,0.14300612160834336,-65.97058823529412,0,1.0,9,0
453806934,permanent_floors,6b6c759767336ce5,4,5,1.2,306,99,0,7,0.7869822485206441,0.0,0.11242603550294916,0,0.055292658730158734,0.6304044068662215,-65.97058823529412,0,1.0,9,0
453806934,leases,6b6c759767336ce5,5,5,2.4,271,98,0,1,0.13017751479290496,0.0,0.13017751479290496,28,0.058431547619047626,0.2747523252995782,-76.66216216216215,0,1.0,9,0
453806934,leases_shortfall,6b6c759767336ce5,5,5,2.4,271,98,0,1,0.13017751479290496,0.0,0.13017751479290496,28,0.058431547619047626,0.2747523252995782,-76.66216216216215,0,1.0,9,0
3336964871,reoptimize,fadf703a7755bbf1,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07947841205447695,-0.004779868434432574,-33.46788990825688,0,1.0,4,0
3336964871,permanent_floors,fadf703a7755bbf1,5,5,0.6,456,99,18,115,1287.2098052650617,0.0,11.19312874143532,0,0.07848920422517953,0.24937968613099776,-51.84761904761906,0,1.0,4,0
3336964871,leases,fadf703a7755bbf1,5,5,0.6,418,98,8,42,293.7579062582615,0.0,6.994235863291941,39,0.08001732859896403,0.21557867628105568,-51.866666666666674,0,1.0,5,0
3336964871,leases_shortfall,fadf703a7755bbf1,5,5,0.8,417,98,10,31,3.9310444947797976,1.7162220075746575,0.12680788692838058,39,0.07200445901469185,0.3189405149792734,-56.80733944954126,10,0.9995463848114013,5,0
3589592242,reoptimize,6cacb3563dafb15b,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0804267725766028,-0.16656143593915285,-59.05732484076435,0,1.0,7,0
3589592242,permanent_floors,6cacb3563dafb15b,5,5,0.0,334,99,12,57,452.3482627429562,0.0,7.935934434086951,0,0.06984937141240198,0.5070601050973835,-63.8820754716981,0,1.0,7,0
3589592242,leases,6cacb3563dafb15b,5,5,0.6,304,98,1,30,63.02865191850181,0.0,2.1009550639500603,27,0.09230475382003393,0.4615045042445527,-124.07547169811319,0,1.0,7,0
3589592242,leases_shortfall,6cacb3563dafb15b,5,5,0.6,304,98,1,28,3.1308218606592675,0.15760069875156546,0.1118150664521167,27,0.08757357102433501,0.4615045042445527,-124.07547169811319,1,0.9996702671051025,7,0
203682912,reoptimize,b8cb1b88100df610,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07553410392585652,-0.0536868494912424,-33.45882352941176,0,1.0,4,0
203682912,permanent_floors,b8cb1b88100df610,5,5,0.0,467,99,30,141,3074.8226519505133,0.0,21.80725285071286,0,0.07496411835587094,0.02612390311177038,-33.035294117647055,0,1.0,4,0
203682912,leases,b8cb1b88100df610,5,5,1.8,418,97,1,43,5.631069044736506,0.0,0.13095509406363967,40,0.07746061498638816,-0.027425659300604893,-53.78823529411763,0,1.0,4,0
203682912,leases_shortfall,b8cb1b88100df610,5,5,1.8,418,97,1,41,5.212265625933071,0.41929367261055006,0.1271284299008066,40,0.07818211570788888,-0.027425659300604893,-53.78823529411763,1,0.9996843338012695,4,0
1765253660,reoptimize,01b8ff581e390a0a,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0789648814559337,-0.07923585928289578,-24.748322147651017,0,1.0,6,0
1765253660,permanent_floors,01b8ff581e390a0a,5,5,0.0,425,99,15,89,978.9942150435651,0.0,10.999935000489495,0,0.07136450402377388,0.08392586384616721,-24.748322147651017,0,1.0,6,0
1765253660,leases,01b8ff581e390a0a,5,5,2.4,378,94,0,10,0.6356456093434986,0.0,0.06356456093434985,35,0.07469646356188947,0.206887375046918,-45.627906976744185,0,1.0,6,0
1765253660,leases_shortfall,01b8ff581e390a0a,5,5,2.4,378,94,0,10,0.6356456093434986,0.0,0.06356456093434985,35,0.07469646356188947,0.206887375046918,-45.627906976744185,0,1.0,6,0
1971446066,reoptimize,405a3c9a0b232bbe,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0702617219519165,0.004148230228784551,-33.20833333333334,0,1.0,5,0
1971446066,permanent_floors,405a3c9a0b232bbe,5,5,0.0,550,99,28,152,2805.9559246573444,0.0,18.460236346429898,0,0.07053064815720013,0.06175240744266011,-33.20833333333334,0,1.0,5,0
1971446066,leases,405a3c9a0b232bbe,5,5,0.2,500,99,2,38,81.45099900607401,0.0,2.1434473422651057,49,0.079503275002444,0.2775887890169487,-41.81944444444446,0,1.0,5,0
1971446066,leases_shortfall,405a3c9a0b232bbe,5,5,0.4,499,99,2,32,4.098508635133669,0.15299973732385297,0.12807839484792716,49,0.07046700557239219,0.2647591894126677,-41.81944444444446,2,0.9998106956481934,5,0
2439802172,reoptimize,d63898694cb02799,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07494106504773063,0.1543335939225682,-42.71167883211679,0,1.0,3,0
2439802172,permanent_floors,d63898694cb02799,5,5,0.0,535,99,30,173,3965.8977715360325,0.0,22.92426457535279,0,0.07219620410456255,0.43320507501054967,-42.71167883211679,0,1.0,3,0
2439802172,leases,d63898694cb02799,5,5,0.0,490,99,11,59,580.131246956203,0.0,9.832732999257678,45,0.09941532851745807,0.2432190668107541,-78.25182481751824,0,1.0,3,0
2439802172,leases_shortfall,d63898694cb02799,5,5,0.4,488,99,12,45,6.330939199532878,1.646161571934769,0.14068753776739729,45,0.08764855387995399,0.289065277881366,-78.25182481751824,12,0.9997560977935791,3,0
461181284,reoptimize,a51cca22c62b1778,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06481114303959132,-0.0804319335023071,-21.930232558139522,0,1.0,6,0
461181284,permanent_floors,a51cca22c62b1778,5,5,0.4,523,99,27,126,3115.7542991582814,0.0,24.728208723478424,0,0.06225059295748951,0.1571039629182994,-35.79999999999999,0,1.0,6,0
461181284,leases,a51cca22c62b1778,5,5,0.0,479,99,2,24,34.50128332800545,0.0,1.437553472000227,46,0.07251374064951652,0.1317514488263496,-48.61627906976744,0,1.0,6,0
461181284,leases_shortfall,a51cca22c62b1778,5,5,0.0,479,99,2,22,2.4935895942271955,0.4008030809205252,0.11334498155578161,46,0.07144094371465062,0.1317514488263496,-48.61627906976744,2,0.9996817111968994,6,0
1416053176,reoptimize,9ce20faa92aac8e1,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07916013597826214,-0.03372249115783662,-32.51282051282051,0,1.0,5,0
1416053176,permanent_floors,9ce20faa92aac8e1,5,5,1.8,408,99,0,30,2.467542308663951,0.0,0.08225141028879837,0,0.07162325508169193,0.3616047336059523,-44.28025477707005,0,1.0,6,0
1416053176,leases,9ce20faa92aac8e1,3,5,3.0,370,98,10,70,14.1072509934912,0.0,0.20153215704987426,34,0.06476352493906636,0.38073878545416945,-42.36942675159234,0,1.0,6,0
1416053176,leases_shortfall,9ce20faa92aac8e1,3,5,3.0,370,98,10,49,5.269683904812567,1.559437192896425,0.10754456948597076,34,0.06493679226579901,0.3800467807698301,-42.36942675159234,10,0.9998214960098266,6,0
3217536396,reoptimize,790080cb2d9a9846,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.08909676861931917,0.053107045467853636,-25.34482758620689,0,1.0,2,0
3217536396,permanent_floors,790080cb2d9a9846,5,5,0.6,553,99,28,122,1482.727306575348,0.0,12.153502512912688,0,0.09086352168653879,0.2581859200514936,-25.34482758620689,0,1.0,2,0
3217536396,leases,790080cb2d9a9846,5,5,0.6,505,99,1,28,56.12123183607567,0.0,2.004329708431274,48,0.09353848280628994,0.2031005975445451,-44.1304347826087,0,1.0,2,0
3217536396,leases_shortfall,790080cb2d9a9846,5,5,1.0,503,99,2,23,2.569977289422887,0.12932789887389617,0.1117381430183864,48,0.09020255745636771,0.20143845568474425,-44.1304347826087,2,0.9999340772628784,2,0
3407000597,reoptimize,05113469349799d6,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.05920989505247377,-0.13515469255223606,-64.46698113207546,0,1.0,6,0
3407000597,permanent_floors,05113469349799d6,5,5,2.2,337,99,15,83,276.19774879967093,0.0,3.327683720477963,0,0.05516802709756233,0.593202755186933,-93.44160583941608,0,1.0,6,0
3407000597,leases,05113469349799d6,5,5,0.6,318,98,8,33,122.56578804618398,0.0,3.7141147892783026,27,0.06795541118329725,0.10229667645672355,-96.9858490566038,0,1.0,6,0
3407000597,leases_shortfall,05113469349799d6,5,5,0.6,318,98,8,13,2.436434457562825,1.3798365697771828,0.1874180351971404,27,0.06524276750513634,0.10229667645672355,-96.9858490566038,8,0.9997633695602417,6,0
2136222392,reoptimize,aa9ad79ab6f0c908,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07682708665603402,0.03774382004874093,-29.05263157894737,0,1.0,3,0
2136222392,permanent_floors,aa9ad79ab6f0c908,5,5,0.4,589,99,8,86,867.5646352295712,0.0,10.087960874762455,0,0.08087017952807427,0.5456766027689623,-46.67721518987342,0,1.0,3,0
2136222392,leases,aa9ad79ab6f0c908,5,5,0.4,537,98,2,37,133.47552506181978,0.0,3.6074466232924265,52,0.08774901852533429,0.23621042136843262,-57.506329113924046,0,1.0,3,0
2136222392,leases_shortfall,aa9ad79ab6f0c908,5,5,0.8,536,98,2,31,3.2646211265740703,0.35530970163446796,0.1053103589217442,51,0.0848845642661432,0.24912807407268298,-57.506329113924046,2,0.9996658563613892,3,0
2061969945,reoptimize,475dd5b9bd5f70d0,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06076524167875519,-0.11839942225105961,-32.77586206896552,0,1.0,5,0
2061969945,permanent_floors,475dd5b9bd5f70d0,5,5,2.8,510,99,20,115,2927.5740057626645,0.0,25.45716526750143,0,0.06778484807231294,0.23074396806754122,-32.77586206896552,0,1.0,5,0
2061969945,leases,475dd5b9bd5f70d0,5,5,2.0,469,97,0,26,3.9633944928320943,0.0,0.15243824972431133,45,0.06769103093369061,0.013804801706828327,-45.317460317460316,0,1.0,5,0
2061969945,leases_shortfall,475dd5b9bd5f70d0,5,5,2.0,469,97,0,26,3.9633944928320943,0.0,0.15243824972431133,45,0.06769103093369061,0.013804801706828327,-45.317460317460316,0,1.0,5,0
3198239905,reoptimize,aa822d50fe90c78d,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07040422150914202,-0.06006938069713493,-27.10588235294116,0,1.0,7,0
3198239905,permanent_floors,aa822d50fe90c78d,5,5,1.4,521,99,23,127,1544.7092384297166,0.0,12.163064869525327,0,0.06974999371632999,0.26301764956938645,-32.025547445255484,0,1.0,7,0
3198239905,leases,aa822d50fe90c78d,5,5,1.4,476,99,1,25,21.184311924093045,0.0,0.8473724769637218,45,0.07993006973477323,0.0877714912251463,-62.68235294117645,0,1.0,7,0
3198239905,leases_shortfall,aa822d50fe90c78d,5,5,1.4,476,99,1,24,2.738771713946626,0.16765688082200825,0.11411548808110943,45,0.07989778563469253,0.0877714912251463,-62.68235294117645,1,0.999251127243042,7,0
1584381347,reoptimize,f07809fa877c61d1,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0694135648960585,0.09675413792558055,-42.428571428571445,0,1.0,6,0
1584381347,permanent_floors,f07809fa877c61d1,5,5,0.0,439,99,10,54,489.0481062192063,0.0,9.056446411466784,0,0.06784123647488292,0.3183525761715638,-42.428571428571445,0,1.0,6,0
1584381347,leases,f07809fa877c61d1,5,5,1.2,394,95,0,1,0.20270270270270885,0.0,0.20270270270270885,39,0.0742612212723229,0.17028826739219913,-42.428571428571445,0,1.0,6,0
