cell,rule,metric,median,iqr_lo,iqr_hi,p5,p95,mean,n
"B=1.3,lam=0.0",equal,objective_regret,-4.170809475567694e-09,-1.0868268951469418e-08,-3.964306216630575e-09,-1.3255404596179686e-08,-1.3355380801272072e-09,-7.023473003187064e-09,20
"B=1.3,lam=0.0",equal,mean_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",equal,min_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",equal,median_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",equal,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",equal,frac_worse_than_strongest_sep,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",equal,worst_indiv_change_vs_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",equal,p5_indiv_change_vs_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",equal,capacity_utilization,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",equal,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",equal,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",equal,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",joint,objective_regret,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",joint,mean_norm_util,0.124999999935834,0.12499999983063134,0.12499999994328143,0.12499999979876363,0.12499999997933069,0.1249999998947499,20
"B=1.3,lam=0.0",joint,min_norm_util,0.1249992287909868,0.12499814675949943,0.12499963954069047,0.12499467009639778,0.12499985622140594,0.12499838254756523,20
"B=1.3,lam=0.0",joint,median_norm_util,0.1250001100997101,0.12499982768684209,0.1250002645869651,0.12499952310598947,0.12500076126109086,0.12500010906423134,20
"B=1.3,lam=0.0",joint,frac_worse_than_equal,0.125,0.125,0.875,0.125,0.875,0.3875,20
"B=1.3,lam=0.0",joint,frac_worse_than_strongest_sep,0.125,0.125,0.875,0.125,0.875,0.3875,20
"B=1.3,lam=0.0",joint,worst_indiv_change_vs_equal,-7.712090131783977e-07,-1.8532405005079744e-06,-3.604593095188347e-07,-5.329903602172698e-06,-1.4377859399866684e-07,-1.6174524346927732e-06,20
"B=1.3,lam=0.0",joint,p5_indiv_change_vs_equal,-5.502024851399695e-07,-1.1120008875179984e-06,-3.1233042457577683e-07,-3.197995959609602e-06,-1.0594767137415277e-07,-1.0131716015672477e-06,20
"B=1.3,lam=0.0",joint,capacity_utilization,0.999990515892891,0.9934968596521514,0.9999992858562234,0.963954196459402,0.9999999784266458,0.9917174599662865,20
"B=1.3,lam=0.0",joint,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",joint,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",joint,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",oracle_envelope,objective_regret,-4.170809475567694e-09,-1.0868268951469418e-08,-3.964306216630575e-09,-1.3255407971257684e-08,-1.3355380801272072e-09,-7.023473180822748e-09,20
"B=1.3,lam=0.0",oracle_envelope,mean_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",oracle_envelope,min_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",oracle_envelope,median_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",oracle_envelope,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",oracle_envelope,frac_worse_than_strongest_sep,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",oracle_envelope,worst_indiv_change_vs_equal,0.0,0.0,0.0,0.0,1.3877787807814654e-18,1.3877787807814458e-18,20
"B=1.3,lam=0.0",oracle_envelope,p5_indiv_change_vs_equal,0.0,0.0,0.0,0.0,1.3877787807814654e-18,1.3877787807814458e-18,20
"B=1.3,lam=0.0",oracle_envelope,capacity_utilization,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",oracle_envelope,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",oracle_envelope,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",oracle_envelope,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",proportional_gamma1,objective_regret,-4.170809475567694e-09,-1.0868268951469418e-08,-3.964306216630575e-09,-1.3255407971257684e-08,-1.3355380801272072e-09,-7.023473180822748e-09,20
"B=1.3,lam=0.0",proportional_gamma1,mean_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",proportional_gamma1,min_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",proportional_gamma1,median_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",proportional_gamma1,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",proportional_gamma1,frac_worse_than_strongest_sep,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",proportional_gamma1,worst_indiv_change_vs_equal,0.0,0.0,0.0,0.0,1.3877787807814654e-18,1.3877787807814458e-18,20
"B=1.3,lam=0.0",proportional_gamma1,p5_indiv_change_vs_equal,0.0,0.0,0.0,0.0,1.3877787807814654e-18,1.3877787807814458e-18,20
"B=1.3,lam=0.0",proportional_gamma1,capacity_utilization,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",proportional_gamma1,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",proportional_gamma1,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",proportional_gamma1,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",tuned_gamma4.0,objective_regret,-4.170809475567694e-09,-1.0868268951469418e-08,-3.964306216630575e-09,-1.3255404596179686e-08,-1.3355380801272072e-09,-7.023473003187064e-09,20
"B=1.3,lam=0.0",tuned_gamma4.0,mean_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",tuned_gamma4.0,min_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",tuned_gamma4.0,median_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.0",tuned_gamma4.0,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",tuned_gamma4.0,frac_worse_than_strongest_sep,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",tuned_gamma4.0,worst_indiv_change_vs_equal,0.0,0.0,0.0,-6.938893903907219e-19,1.3877787807814654e-18,6.938893903907229e-19,20
"B=1.3,lam=0.0",tuned_gamma4.0,p5_indiv_change_vs_equal,0.0,0.0,0.0,-6.938893903907219e-19,1.3877787807814654e-18,6.938893903907229e-19,20
"B=1.3,lam=0.0",tuned_gamma4.0,capacity_utilization,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",tuned_gamma4.0,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.0",tuned_gamma4.0,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.0",tuned_gamma4.0,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",equal,objective_regret,1.6258508815448476,0.45841264790907665,3.3242631140078984,0.19917497101217643,4.674436463589836,2.0519203299998603,20
"B=1.3,lam=0.25",equal,mean_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.25",equal,min_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.25",equal,median_norm_util,0.125,0.125,0.125,0.125,0.125,0.125,20
"B=1.3,lam=0.25",equal,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",equal,frac_worse_than_strongest_sep,0.8125,0.625,1.0,0.5,1.0,0.80625,20
"B=1.3,lam=0.25",equal,worst_indiv_change_vs_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",equal,p5_indiv_change_vs_equal,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",equal,capacity_utilization,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.25",equal,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",equal,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,20
"B=1.3,lam=0.25",equal,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",joint,objective_regret,0.0,0.0,0.0,0.0,0.0,0.0,20
"B=1.3,lam=0.25",joint,mean_norm_util,0.16566474286482785,0.13238330441231397,0.22540117088941292,0.12815485800461962,0.23266064144668538,0.18149490368210525,20
"B=1.3,lam=0.25",joint,min_norm_util,0.13320093732723337,0.1291654599845033,0.14306662268824522,0.1249243755205545,0.18572869507535567,0.1437757598189765,20
"B=1.3,lam=0.25",joint,median_norm_util,0.1346594564873228,0.1316012871029668,0.16150198902662669,0.12794734925959947,0.1934881876204137,0.153382470440419,20
"B=1.3,lam=0.25",joint,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.006250000000000089,0.00625,20
"B=1.3,lam=0.25",joint,frac_worse_than_strongest_sep,0.375,0.25,0.375,0.11875000000000001,0.5,0.33125,20
"B=1.3,lam=0.25",joint,worst_indiv_change_vs_equal,0.00820093732723335,0.0041654599845033,0.018066622688245226,-7.562447944543945e-05,0.06072869507535567,0.018775759818976508,20
"B=1.3,lam=0.25",joint,p5_indiv_change_vs_equal,0.008625983437690301,0.00641285685266035,0.01874205261523555,0.0024084727534143422,0.06083538365629753,0.019670596973131553,20
"B=1.3,lam=0.25",joint,capacity_utilization,0.9999999811831681,0.9999995341095378,0.9999999953200676,0.9936871944652825,0.9999999983916001,0.9985745784216533,20
"B=1.3,lam=0.25",joint,frac_cells_at_lower,0.59375,0.4609375,0.65625,0.23750000000000002,0.6890625,0.525,20
"B=1.3,lam=0.25",joint,frac_cells_interior,0.40625,0.34375,0.5390625,0.3109375,0.7625000000000002,0.475,20
