cell,rule,metric,median,iqr_lo,iqr_hi,p5,p95,mean,n
alpha=0.1,equal,objective_regret,5.000929942557242,4.3528345621716396,5.407062513784203,3.2638263124017324,5.791694786369458,4.7998700026494365,100
alpha=0.1,equal,mean_norm_util,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,100
alpha=0.1,equal,min_norm_util,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,100
alpha=0.1,equal,median_norm_util,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,100
alpha=0.1,equal,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,equal,frac_worse_than_strongest_sep,1.0,0.8333333333333334,1.0,0.8250000000000001,1.0,0.9333333333333335,100
alpha=0.1,equal,worst_indiv_change_vs_equal,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,equal,p5_indiv_change_vs_equal,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,equal,capacity_utilization,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999999,100
alpha=0.1,equal,frac_cells_at_lower,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,equal,frac_cells_interior,1.0,1.0,1.0,1.0,1.0,1.0,100
alpha=0.1,equal,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,joint,objective_regret,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,joint,mean_norm_util,0.4190835903480463,0.3678176325574254,0.4424065866656307,0.30519347487480214,0.4642289414866742,0.4025806556491221,100
alpha=0.1,joint,min_norm_util,0.2420208841299442,0.21638834334603485,0.2946724186778915,0.18336217687796486,0.34388608946131877,0.2550461781350637,100
alpha=0.1,joint,median_norm_util,0.3467351515280933,0.316072923175133,0.4014213059914399,0.24494980797921725,0.4658341603676608,0.3534456612809205,100
alpha=0.1,joint,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,joint,frac_worse_than_strongest_sep,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.6666666666666666,0.415,100
alpha=0.1,joint,worst_indiv_change_vs_equal,0.0753542174632775,0.04972167667936815,0.1280057520112248,0.016695510211298167,0.1772194227946521,0.08837951146839707,100
alpha=0.1,joint,p5_indiv_change_vs_equal,0.09531912777703935,0.061147882588106495,0.13534848617032985,0.029615678075534,0.19749767510664581,0.10078908724265176,100
alpha=0.1,joint,capacity_utilization,0.99999999892745,0.9999999984812984,0.9999999991721507,0.9999999959801865,0.9999999994653178,0.9999999985155051,100
alpha=0.1,joint,frac_cells_at_lower,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.638888888888889,100
alpha=0.1,joint,frac_cells_interior,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.36111111111111116,100
alpha=0.1,joint,frac_cells_at_upper,0.0,0.0,0.0,0.0,0.0,0.0,100
alpha=0.1,oracle_envelope,objective_regret,0.13750420910816524,0.06088421834837017,0.23709854459585422,0.0034375191472834103,0.4041397554970815,0.16008762517656508,100
alpha=0.1,oracle_envelope,mean_norm_util,0.4185158573717669,0.3595345111389706,0.4433656136539851,0.3038454111395491,0.46364689170497037,0.40150419583134683,100
alpha=0.1,oracle_envelope,min_norm_util,0.20229164192104485,0.1711210159329151,0.24865653581772043,0.12912723316580296,0.32212383488293694,0.21138597824606603,100
alpha=0.1,oracle_envelope,median_norm_util,0.34677419160984685,0.29453200556788434,0.4144112163472038,0.24899587230146883,0.46253997465152913,0.3543135943535482,100
alpha=0.1,oracle_envelope,frac_worse_than_equal,0.0,0.0,0.0,0.0,0.1666666666666666,0.03999999999999999,100
